dealer_busts,player_busts,player_loses,draw,player_wins
12,49,58,7,35
15,52,62,5,33
17,41,49,8,43
11,47,56,9,35
14,48,59,6,35
13,49,59,7,34
15,48,58,9,33
17,41,53,4,43
18,48,53,3,44
15,52,58,1,41
14,47,59,6,35
19,42,56,5,39
11,49,55,4,41
18,45,55,5,40
14,42,53,6,41
13,46,55,9,36
14,51,59,8,33
11,53,62,6,32
7,48,59,7,34
12,56,64,4,32
8,40,55,7,38
13,45,55,6,39
12,41,48,8,44
16,45,52,7,41
11,45,57,9,34
10,47,58,7,35
17,49,56,6,38
9,45,53,9,38
14,47,55,5,40
12,54,64,2,34
21,40,47,5,48
12,49,61,7,32
9,48,60,4,36
8,52,62,9,29
16,46,53,8,39
15,48,58,8,34
13,43,53,6,41
11,50,62,6,32
14,49,57,11,32
11,50,66,6,28
12,43,52,8,40
14,39,46,8,46
15,42,52,5,43
16,42,52,3,45
20,41,51,6,43
14,46,58,2,40
12,45,55,13,32
8,47,59,7,34
3,52,68,10,22
16,34,41,7,52
12,44,53,6,41
11,47,58,5,37
17,45,52,7,41
16,38,44,8,48
10,58,63,7,30
9,43,57,10,33
11,47,53,9,38
11,48,54,6,40
8,44,56,9,35
13,51,62,7,31
16,49,58,3,39
12,45,53,10,37
17,49,57,3,40
13,47,58,12,30
11,50,64,8,28
10,54,69,3,28
9,54,62,7,31
11,47,58,7,35
12,48,64,8,28
13,45,56,7,37
9,52,58,4,38
16,47,55,5,40
14,46,52,10,38
9,44,56,8,36
13,46,55,12,33
19,46,55,6,39
15,45,51,8,41
13,52,61,5,34
9,49,63,5,32
16,48,58,3,39
11,49,56,8,36
17,48,58,2,40
10,48,55,6,39
17,41,46,6,48
11,46,55,7,38
12,45,55,10,35
14,40,49,6,45
16,42,50,8,42
10,54,60,11,29
10,53,62,5,33
12,53,62,3,35
16,40,49,4,47
21,52,56,2,42
10,49,56,8,36
12,43,51,6,43
13,49,60,5,35
9,46,56,11,33
14,47,55,6,39
15,47,57,4,39
9,47,55,6,39
6,52,62,8,30
8,52,66,6,28
13,51,58,3,39
18,43,55,5,40
14,45,52,6,42
14,48,53,7,40
17,49,56,9,35
13,47,57,11,32
10,55,64,9,27
18,55,61,2,37
12,46,57,7,36
15,53,61,4,35
10,50,59,9,32
16,37,45,13,42
14,47,60,9,31
16,47,56,8,36
15,48,56,9,35
20,45,56,5,39
13,46,61,7,32
14,45,55,5,40
14,48,61,6,33
15,49,59,1,40
14,42,55,8,37
11,43,53,8,39
7,47,57,7,36
16,45,56,5,39
17,44,53,7,40
13,50,59,6,35
12,56,62,8,30
18,47,54,9,37
16,36,44,14,42
18,48,53,6,41
10,45,57,7,36
14,58,63,3,34
17,42,55,9,36
11,52,58,10,32
6,41,57,10,33
16,52,57,9,34
16,43,52,10,38
13,44,55,7,38
9,48,54,12,34
19,35,47,8,45
14,45,59,5,36
13,47,59,6,35
13,50,57,5,38
6,60,70,5,25
22,41,50,4,46
13,47,59,6,35
10,50,56,4,40
17,50,61,5,34
10,46,61,7,32
12,52,59,10,31
11,54,63,1,36
20,34,46,9,45
11,50,60,8,32
15,49,56,8,36
13,49,60,2,38
11,53,63,4,33
12,54,64,4,32
12,39,53,9,38
11,48,63,4,33
11,45,61,10,29
16,44,52,3,45
9,44,55,4,41
12,51,61,4,35
8,53,66,3,31
11,45,58,9,33
11,54,63,7,30
8,46,58,5,37
9,48,56,5,39
16,43,54,6,40
16,48,56,8,36
11,49,58,8,34
17,49,63,2,35
10,50,65,6,29
13,47,55,5,40
14,42,53,6,41
11,62,69,6,25
9,45,57,8,35
11,35,47,11,42
13,45,55,5,40
13,51,62,6,32
10,50,62,5,33
15,46,57,5,38
13,51,59,6,35
13,46,61,6,33
11,51,62,4,34
14,48,53,5,42
15,44,58,6,36
17,50,54,6,40
10,48,65,2,33
15,52,61,5,34
14,40,53,9,38
9,46,62,4,34
15,41,47,12,41
13,47,57,5,38
11,46,56,6,38
13,48,62,6,32
13,36,46,12,42
12,47,52,13,35
11,50,58,5,37
8,46,59,8,33
10,52,61,7,32
6,46,59,11,30
10,50,61,7,32
13,51,61,5,34
19,45,59,5,36
15,45,52,4,44
9,40,54,9,37
11,54,61,8,31
11,51,63,5,32
12,43,53,9,38
7,51,62,3,35
16,48,59,2,39
10,38,50,12,38
13,47,61,3,36
11,41,51,11,38
17,50,58,3,39
17,48,59,3,38
15,40,55,7,38
14,38,48,8,44
13,56,63,2,35
14,35,48,8,44
16,47,53,9,38
12,53,58,6,36
9,43,56,13,31
19,46,56,6,38
13,46,55,7,38
15,48,59,7,34
22,38,45,10,45
14,49,58,4,38
12,52,62,3,35
14,39,48,9,43
10,52,65,5,30
11,51,55,6,39
13,47,55,5,40
11,48,56,10,34
10,47,60,6,34
12,58,63,5,32
9,45,55,8,37
9,49,61,7,32
12,46,60,5,35
16,51,61,3,36
15,47,59,8,33
16,43,49,7,44
13,42,51,13,36
9,47,54,11,35
17,53,60,6,34
19,42,50,8,42
13,49,57,9,34
14,45,53,15,32
14,48,54,9,37
15,43,53,2,45
17,40,53,10,37
13,55,64,3,33
10,46,57,8,35
14,56,62,4,34
14,54,64,3,33
16,49,57,5,38
8,54,66,9,25
12,56,62,6,32
8,39,55,5,40
13,48,60,8,32
15,53,61,9,30
13,44,52,9,39
14,41,50,9,41
15,46,59,11,30
12,51,59,5,36
14,49,55,6,39
18,43,50,6,44
11,47,54,8,38
7,53,66,4,30
9,52,58,4,38
6,46,60,6,34
19,36,46,11,43
15,37,45,5,50
14,46,59,4,37
12,44,59,6,35
18,42,51,5,44
14,50,58,2,40
14,56,67,7,26
14,47,59,7,34
12,49,57,4,39
16,51,60,6,34
15,45,57,8,35
14,45,50,11,39
9,51,63,5,32
10,44,58,11,31
14,47,55,6,39
11,50,65,4,31
14,47,56,6,38
8,43,53,10,37
8,54,59,7,34
15,42,54,5,41
18,44,54,7,39
16,50,58,6,36
16,45,53,3,44
17,49,60,5,35
11,56,67,2,31
17,45,54,6,40
19,47,55,9,36
12,53,59,7,34
11,52,64,2,34
18,49,57,5,38
14,44,52,8,40
12,41,48,13,39
10,49,58,12,30
13,51,59,4,37
12,53,62,9,29
12,49,56,7,37
14,51,61,7,32
20,35,43,10,47
11,52,60,3,37
13,44,55,5,40
9,47,53,12,35
11,46,60,6,34
9,47,58,11,31
14,52,63,5,32
12,51,59,6,35
15,47,56,5,39
8,52,63,3,34
7,48,60,7,33
12,52,63,9,28
8,56,65,6,29
11,46,56,4,40
14,46,53,7,40
6,58,64,1,35
10,49,58,10,32
15,37,51,9,40
13,48,54,8,38
9,47,57,10,33
11,51,64,5,31
13,47,56,8,36
9,58,67,6,27
19,46,55,10,35
15,46,52,15,33
13,45,58,5,37
12,44,50,15,35
12,51,62,6,32
12,46,57,7,36
14,50,62,3,35
12,51,58,8,34
16,48,57,2,41
13,32,47,7,46
11,42,56,8,36
15,49,55,4,41
13,46,55,12,33
11,45,54,5,41
10,49,59,5,36
12,44,61,7,32
16,41,53,3,44
9,50,61,9,30
10,42,53,8,39
9,38,48,5,47
10,52,61,7,32
20,42,54,7,39
11,47,57,5,38
17,44,54,4,42
13,50,58,7,35
16,47,56,2,42
15,51,56,13,31
16,39,48,7,45
9,51,62,7,31
15,39,52,8,40
15,37,47,9,44
16,55,64,6,30
6,50,65,6,29
7,50,59,8,33
11,46,57,9,34
10,44,52,12,36
15,53,59,4,37
20,49,56,10,34
13,52,61,8,31
13,41,53,5,42
15,45,52,8,40
14,48,54,12,34
12,49,59,5,36
12,49,58,6,36
10,51,64,6,30
12,49,62,5,33
18,43,53,7,40
12,48,56,8,36
11,47,56,8,36
12,45,56,6,38
14,54,59,5,36
15,33,47,6,47
11,52,61,3,36
10,53,61,8,31
14,47,60,6,34
14,53,62,10,28
11,49,64,10,26
12,43,51,8,41
13,45,51,6,43
12,56,68,6,26
16,48,57,8,35
12,43,54,11,35
8,51,57,9,34
7,46,58,5,37
8,48,60,4,36
16,50,59,6,35
15,47,52,11,37
13,50,53,9,38
8,51,64,8,28
14,47,52,8,40
10,43,54,8,38
11,46,55,6,39
14,55,60,7,33
15,46,53,8,39
17,41,55,7,38
13,52,55,6,39
15,47,59,4,37
8,55,64,6,30
10,55,66,9,25
12,47,56,4,40
17,42,47,9,44
8,48,58,7,35
17,42,52,6,42
21,37,49,5,46
8,48,62,3,35
10,56,64,9,27
18,41,46,10,44
11,52,59,6,35
13,48,61,8,31
18,36,43,9,48
9,48,61,4,35
14,46,54,7,39
19,53,61,3,36
11,55,65,5,30
12,52,63,10,27
11,38,54,9,37
19,47,56,7,37
8,52,62,9,29
12,49,60,3,37
15,45,54,11,35
9,53,65,6,29
17,38,46,5,49
7,50,56,9,35
10,52,63,4,33
20,45,51,6,43
15,42,56,4,40
19,46,57,8,35
11,54,63,4,33
12,49,57,5,38
10,43,55,12,33
11,50,65,1,34
13,53,63,4,33
21,41,49,5,46
9,52,59,9,32
13,48,59,9,32
14,43,54,11,35
9,46,60,7,33
5,52,60,4,36
15,50,59,3,38
6,50,63,10,27
15,51,65,4,31
13,44,53,6,41
15,34,50,15,35
9,44,56,6,38
15,43,55,6,39
9,53,60,5,35
11,50,58,4,38
12,47,58,3,39
11,40,50,7,43
14,48,56,6,38
19,40,50,4,46
7,51,61,7,32
18,46,64,4,32
13,53,59,3,38
12,43,56,5,39
19,45,54,5,41
20,43,52,4,44
17,52,65,5,30
11,37,51,5,44
14,43,55,6,39
11,48,60,7,33
13,43,52,13,35
9,48,61,7,32
8,54,62,8,30
11,50,61,6,33
11,42,51,6,43
12,51,59,8,33
12,51,59,13,28
13,45,53,11,36
11,51,58,6,36
17,47,54,7,39
12,44,52,11,37
10,47,56,7,37
10,49,61,8,31
9,54,62,6,32
12,43,60,5,35
12,44,53,5,42
15,48,62,4,34
12,44,57,6,37
10,48,55,7,38
12,49,60,7,33
20,45,53,8,39
14,46,58,9,33
11,53,63,7,30
14,41,54,7,39
14,47,64,5,31
12,51,57,10,33
14,41,50,10,40
11,51,59,5,36
15,49,62,1,37
16,49,57,4,39
12,48,59,3,38
17,44,50,10,40
15,48,59,4,37
12,50,61,8,31
26,39,48,5,47
14,47,57,7,36
16,47,54,7,39
11,49,62,8,30
11,49,58,9,33
17,42,51,7,42
11,43,54,7,39
15,52,59,4,37
14,56,63,5,32
11,49,56,7,37
13,42,52,6,42
12,48,54,8,38
11,59,64,4,32
10,54,66,9,25
12,44,55,7,38
11,46,63,5,32
16,47,54,6,40
11,45,55,6,39
9,52,61,6,33
14,51,60,6,34
12,44,57,7,36
18,39,52,9,39
12,53,60,4,36
13,43,49,8,43
11,48,57,15,28
14,48,62,4,34
6,56,67,6,27
13,44,49,8,43
15,47,59,6,35
14,48,54,7,39
11,49,61,8,31
17,53,68,5,27
9,46,55,10,35
11,37,51,11,38
12,45,60,7,33
13,48,59,5,36
5,51,60,8,32
10,50,62,8,30
9,50,61,8,31
15,46,60,4,36
10,49,58,12,30
11,49,54,9,37
12,46,55,5,40
21,46,49,5,46
14,44,56,5,39
17,44,51,7,42
18,48,63,0,37
18,38,50,5,45
13,46,52,13,35
18,36,45,8,47
13,46,46,9,45
11,48,58,8,34
15,50,59,5,36
8,50,64,7,29
19,43,57,4,39
10,57,66,3,31
14,45,56,7,37
15,53,57,5,38
8,51,61,4,35
15,50,56,5,39
11,41,51,5,44
13,51,58,6,36
15,57,66,5,29
12,49,54,10,36
14,49,58,9,33
6,57,67,4,29
13,50,59,8,33
18,53,60,7,33
8,44,56,9,35
15,41,53,5,42
10,48,58,13,29
8,50,61,7,32
10,45,57,6,37
11,51,61,6,33
13,51,60,7,33
15,44,52,7,41
13,45,54,8,38
13,44,56,4,40
11,50,55,6,39
14,42,46,10,44
14,43,55,8,37
14,44,56,8,36
17,42,53,6,41
16,43,51,6,43
11,50,60,8,32
16,53,60,5,35
11,46,55,3,42
12,48,55,7,38
14,51,62,7,31
13,54,61,5,34
13,47,58,9,33
10,49,57,9,34
12,48,56,6,38
6,45,61,10,29
14,44,54,4,42
16,48,60,5,35
18,46,57,7,36
10,48,55,7,38
17,39,49,7,44
16,52,57,5,38
14,50,54,9,37
15,43,52,8,40
14,46,56,3,41
18,46,56,9,35
13,47,58,8,34
6,55,66,8,26
15,52,56,2,42
12,49,56,10,34
17,45,51,7,42
13,49,59,7,34
11,51,62,9,29
20,50,61,11,28
15,48,55,6,39
13,49,57,7,36
9,49,56,4,40
7,53,61,10,29
9,49,58,7,35
10,55,63,8,29
10,48,57,10,33
13,44,51,9,40
11,40,51,7,42
12,44,50,5,45
14,55,60,6,34
15,47,56,5,39
12,49,58,5,37
15,43,52,9,39
10,46,59,10,31
15,46,56,6,38
19,53,60,6,34
14,56,62,7,31
14,37,50,5,45
15,38,49,4,47
10,56,69,8,23
10,48,56,10,34
14,44,51,7,42
13,51,59,8,33
9,51,67,6,27
17,42,50,12,38
11,50,66,6,28
12,44,59,7,34
13,54,65,5,30
11,46,62,6,32
5,53,63,7,30
12,49,56,14,30
13,49,58,8,34
5,50,61,5,34
12,56,62,5,33
8,57,60,10,30
12,45,55,7,38
19,38,52,8,40
14,48,56,6,38
13,48,58,6,36
11,52,60,6,34
18,42,50,3,47
10,47,57,3,40
10,58,63,8,29
19,35,43,10,47
12,42,52,6,42
10,45,56,9,35
15,49,57,6,37
9,46,57,8,35
19,48,55,8,37
16,52,59,3,38
15,56,66,6,28
17,39,49,11,40
13,49,58,7,35
9,40,52,7,41
12,49,57,10,33
8,52,61,9,30
15,50,63,4,33
12,48,55,7,38
19,47,58,6,36
18,44,50,7,43
15,42,55,5,40
11,48,59,10,31
16,40,49,9,42
14,46,53,15,32
16,43,58,6,36
11,47,53,10,37
15,57,65,9,26
14,34,41,16,43
8,50,55,8,37
8,43,56,8,36
11,50,59,6,35
14,53,60,9,31
24,37,44,9,47
14,50,57,6,37
11,44,57,8,35
15,46,58,5,37
12,43,49,10,41
16,48,52,10,38
11,54,62,6,32
15,50,56,2,42
8,51,60,12,28
14,50,62,7,31
16,45,54,11,35
13,39,48,7,45
15,50,58,8,34
15,40,46,10,44
7,48,58,10,32
17,47,53,9,38
13,49,56,4,40
11,51,65,7,28
15,54,60,9,31
14,52,58,5,37
11,44,57,8,35
10,42,59,7,34
12,52,59,6,35
12,39,52,8,40
12,48,59,7,34
13,48,60,6,34
12,62,66,6,28
14,47,54,9,37
15,41,50,7,43
16,45,55,6,39
12,51,61,3,36
13,48,56,6,38
12,41,51,5,44
11,50,59,7,34
18,51,60,6,34
13,48,62,7,31
12,45,54,11,35
10,45,58,8,34
15,38,46,7,47
4,53,65,6,29
18,51,59,6,35
13,47,58,8,34
17,46,57,3,40
15,44,55,6,39
14,48,57,7,36
13,53,56,5,39
9,55,62,5,33
15,45,53,2,45
11,51,58,6,36
19,36,48,8,44
13,47,56,7,37
10,55,60,4,36
11,46,54,8,38
14,55,62,3,35
20,42,49,8,43
10,50,57,5,38
12,49,58,7,35
10,43,53,8,39
15,44,52,8,40
16,46,53,9,38
11,40,55,7,38
14,53,60,7,33
10,49,62,8,30
12,41,52,9,39
12,52,58,4,38
7,54,65,4,31
10,36,53,9,38
8,44,52,10,38
5,51,65,6,29
12,47,56,7,37
15,46,58,4,38
11,40,53,6,41
15,43,57,4,39
12,44,54,8,38
13,42,56,9,35
14,54,61,5,34
10,52,60,13,27
16,46,53,9,38
9,48,59,10,31
14,52,60,9,31
17,49,61,7,32
16,45,56,3,41
16,46,56,6,38
5,56,61,10,29
18,41,51,7,42
19,46,52,6,42
13,53,62,3,35
11,50,61,6,33
4,49,59,9,32
15,46,59,8,33
17,44,51,9,40
11,43,55,13,32
9,55,61,7,32
15,52,58,7,35
12,39,51,7,42
15,49,56,4,40
12,52,59,2,39
9,53,60,5,35
7,58,67,10,23
18,49,57,5,38
14,54,64,3,33
11,47,54,10,36
14,45,51,10,39
14,47,59,8,33
17,42,52,7,41
16,45,49,9,42
16,38,55,7,38
11,45,57,11,32
6,52,60,10,30
12,50,58,11,31
20,38,46,9,45
15,36,41,11,48
19,46,54,8,38
14,52,60,6,34
21,48,51,11,38
13,56,62,9,29
12,42,56,7,37
11,44,56,5,39
11,49,60,3,37
16,45,57,6,37
9,47,57,9,34
10,50,57,8,35
19,47,49,6,45
8,42,52,13,35
14,47,56,10,34
11,57,68,5,27
14,51,57,13,30
8,48,60,7,33
14,52,64,5,31
18,36,47,8,45
14,58,65,6,29
13,47,56,10,34
14,49,59,5,36
6,43,57,15,28
13,51,58,3,39
13,43,53,9,38
14,47,56,7,37
11,49,57,8,35
20,52,64,3,33
13,54,62,4,34
15,40,55,10,35
14,42,51,6,43
16,42,52,9,39
13,47,59,8,33
9,52,66,5,29
13,47,53,9,38
15,50,60,7,33
15,49,59,4,37
7,49,57,3,40
11,43,58,5,37
12,41,51,12,37
13,50,60,3,37
6,51,59,10,31
11,51,64,8,28
15,44,56,5,39
12,51,59,5,36
10,52,60,9,31
12,51,58,13,29
9,54,63,5,32
19,41,53,7,40
11,57,66,4,30
14,46,56,7,37
11,51,58,7,35
20,37,45,11,44
11,41,47,13,40
10,42,57,9,34
14,48,54,8,38
13,47,57,9,34
12,49,62,3,35
14,42,55,5,40
16,42,48,8,44
16,40,52,12,36
9,47,59,4,37
14,59,66,3,31
13,48,57,8,35
8,42,59,10,31
13,55,67,6,27
13,51,57,4,39
12,47,56,8,36
12,54,60,5,35
13,52,55,9,36
9,50,54,11,35
14,50,63,6,31
11,50,62,6,32
21,39,54,3,43
9,51,61,4,35
15,48,62,3,35
12,48,60,7,33
13,47,56,7,37
11,47,54,8,38
6,55,61,9,30
11,45,58,3,39
20,49,59,5,36
14,42,50,10,40
13,42,58,4,38
17,50,58,2,40
13,45,54,7,39
19,47,57,6,37
13,47,54,9,37
16,40,52,7,41
12,52,62,3,35
18,46,53,8,39
13,45,54,7,39
16,47,51,6,43
17,39,48,6,46
9,44,55,6,39
17,50,56,4,40
7,50,65,6,29
13,43,51,6,43
12,47,59,5,36
13,57,61,6,33
12,40,56,9,35
15,43,54,7,39
11,52,63,8,29
8,50,65,7,28
19,46,54,3,43
12,45,56,10,34
11,49,56,6,38
11,48,60,7,33
10,45,52,18,30
13,44,50,11,39
19,41,58,7,35
15,43,50,10,40
8,62,68,4,28
16,39,50,9,41
10,45,58,8,34
10,37,48,12,40
11,54,61,5,34
16,46,54,7,39
14,51,61,7,32
8,60,68,4,28
14,58,64,6,30
13,45,56,5,39
10,55,66,5,29
15,45,49,11,40
9,47,54,12,34
15,50,55,3,42
11,52,57,6,37
13,45,60,6,34
12,47,61,7,32
9,56,65,8,27
13,46,54,4,42
12,49,61,6,33
12,47,58,7,35
11,50,60,7,33
11,57,66,6,28
10,50,59,8,33
9,52,60,9,31
15,51,66,4,30
16,46,55,7,38
15,49,57,8,35
12,45,51,8,41
15,46,56,4,40
12,53,56,5,39
17,49,61,3,36
9,57,66,6,28
12,50,55,5,40
13,41,53,5,42
15,49,56,2,42
15,48,65,2,33
16,43,53,6,41
16,46,55,9,36
13,49,58,8,34
11,51,61,6,33
16,45,49,9,42
16,46,56,5,39
16,39,52,8,40
13,51,60,7,33
12,51,61,4,35
11,45,54,9,37
19,41,53,4,43
10,50,59,6,35
13,48,58,6,36
15,45,52,8,40
16,44,53,9,38
19,46,58,6,36
9,50,64,8,28
8,53,60,9,31
9,42,53,10,37
11,43,56,12,32
9,45,52,10,38
17,45,51,4,45
13,47,56,10,34
9,54,66,4,30
13,48,52,6,42
14,48,56,7,37
7,45,56,4,40
17,46,55,6,39
11,53,57,5,38
15,45,56,6,38
10,42,51,8,41
19,46,55,4,41
18,49,58,6,36
7,52,61,5,34
14,49,59,6,35
19,44,56,9,35
14,45,57,6,37
15,48,60,3,37
15,43,51,11,38
9,54,69,6,25
13,54,58,7,35
12,46,54,9,37
16,50,57,3,40
10,45,58,12,30
17,54,59,7,34
17,45,57,7,36
17,46,55,7,38
14,40,46,7,47
11,43,48,6,46
10,50,59,7,34
10,47,57,10,33
7,45,54,11,35
14,37,55,8,37
16,53,63,6,31
17,39,48,9,43
9,45,55,13,32
11,50,62,6,32
12,53,60,9,31
12,40,57,6,37
12,46,51,8,41
11,45,60,9,31
9,46,58,9,33
14,45,53,12,35
18,45,53,5,42
14,45,52,6,42
15,51,54,10,36
18,42,50,3,47
7,50,60,10,30
18,47,57,6,37
18,42,52,8,40
9,48,60,5,35
14,51,66,9,25
14,42,54,10,36
14,57,66,2,32
9,55,64,0,36
15,50,59,6,35
12,40,51,5,44
15,35,48,9,43
16,48,58,4,38
10,47,60,6,34
9,57,69,7,24
11,45,59,6,35
12,47,57,5,38
17,43,54,9,37
10,51,60,3,37
13,47,57,9,34
14,46,53,11,36
13,49,54,12,34
13,48,58,5,37
12,40,53,6,41
13,41,53,7,40
9,51,63,8,29
12,42,55,7,38
8,60,69,5,26
10,47,58,9,33
21,46,53,6,41
18,40,49,6,45
13,45,55,5,40
10,50,59,6,35
8,52,59,9,32
11,42,51,12,37
11,52,59,6,35
9,55,68,3,29
14,40,60,4,36
10,46,55,8,37
13,50,60,5,35
16,52,60,4,36
10,43,56,10,34
17,50,57,9,34
17,46,58,8,34
14,50,63,5,32
13,43,54,9,37
14,56,64,8,28
13,41,56,6,38
13,44,57,9,34
14,44,50,5,45
18,38,46,7,47
10,48,58,6,36
15,52,60,7,33
12,50,62,6,32
17,46,57,5,38
7,42,49,11,40
18,45,57,7,36
8,49,63,6,31
10,43,53,9,38
15,46,57,9,34
10,55,66,6,28
18,48,56,7,37
10,44,55,13,32
19,35,49,10,41
16,47,54,8,38
15,50,62,4,34
11,44,52,10,38
13,46,56,8,36
14,49,54,9,37
8,52,59,11,30
15,47,56,12,32
11,43,54,7,39
16,46,57,6,37
15,44,49,7,44
12,55,60,12,28
8,52,63,8,29
8,52,63,9,28
13,44,53,11,36
14,50,59,5,36
15,46,55,6,39
8,55,62,7,31
10,50,59,10,31
12,48,59,4,37
16,41,49,6,45
19,50,58,4,38
16,50,61,6,33
13,47,57,8,35
15,45,53,8,39
15,40,50,7,43
8,47,53,11,36
14,47,62,3,35
14,53,61,3,36
10,51,58,8,34
14,52,57,6,37
16,45,57,4,39
7,55,65,6,29
10,43,58,3,39
13,50,63,2,35
16,48,57,6,37
14,45,56,6,38
15,54,60,5,35
7,59,66,3,31
12,50,60,9,31
11,41,51,7,42
15,42,53,11,36
10,48,59,7,34
10,53,61,4,35
15,43,58,5,37
11,41,49,11,40
18,45,56,8,36
13,48,61,4,35
17,43,57,5,38
16,48,54,4,42
11,55,64,2,34
17,41,57,5,38
19,52,58,8,34
10,48,57,5,38
18,40,53,6,41
11,34,47,9,44
14,48,59,5,36
7,50,64,2,34
13,39,47,11,42
12,48,59,4,37
12,45,56,5,39
10,40,49,6,45
19,46,50,6,44
11,50,59,7,34
11,41,53,8,39
16,47,54,8,38
13,47,56,5,39
13,51,56,8,36
9,49,66,6,28
13,43,55,4,41
10,48,59,6,35
14,52,64,5,31
10,58,67,5,28
14,45,56,7,37
11,52,58,5,37
10,51,58,5,37
13,47,54,6,40
15,45,54,5,41
14,46,61,8,31
12,51,64,5,31
13,48,54,7,39
17,40,49,7,44
8,51,61,4,35
10,45,53,10,37
11,46,57,3,40
13,40,53,5,42
14,40,48,5,47
17,44,53,8,39
10,46,55,7,38
18,50,56,5,39
15,41,52,8,40
5,54,65,6,29
9,54,59,5,36
16,52,59,6,35
14,45,57,10,33
18,42,52,4,44
15,47,52,9,39
12,49,56,8,36
12,43,52,6,42
12,59,63,4,33
14,46,61,4,35
13,48,56,11,33
13,39,47,7,46
9,41,55,10,35
13,51,61,11,28
9,51,59,8,33
11,47,57,7,36
14,48,55,9,36
10,47,56,6,38
17,45,54,2,44
16,39,54,6,40
18,43,47,10,43
18,43,51,8,41
13,38,49,3,48
14,42,56,6,38
11,49,61,5,34
16,37,45,10,45
13,52,63,3,34
15,41,54,4,42
14,41,56,9,35
14,45,53,6,41
15,49,56,7,37
10,52,62,4,34
13,47,60,11,29
16,43,54,6,40
13,46,60,7,33
15,52,59,4,37
17,43,52,3,45
15,40,49,6,45
14,49,58,2,40
9,46,57,6,37
19,47,52,8,40
13,52,59,6,35
13,50,55,4,41
15,39,54,10,36
9,40,48,12,40
19,43,53,5,42
10,48,52,7,41
9,42,53,11,36
13,58,63,6,31
16,43,50,5,45
10,45,56,11,33
13,40,50,5,45
17,39,48,7,45
10,53,62,8,30
14,53,59,6,35
15,49,58,7,35
13,44,56,7,37
13,51,64,5,31
20,34,41,12,47
14,45,53,2,45
13,43,48,8,44
13,49,59,5,36
12,42,53,8,39
9,50,59,8,33
11,48,60,5,35
11,60,67,7,26
12,43,55,3,42
11,49,60,6,34
11,45,56,8,36
6,46,63,4,33
14,49,62,4,34
11,50,62,4,34
11,47,54,5,41
13,46,58,9,33
10,48,65,3,32
11,44,55,5,40
13,55,62,3,35
16,42,50,7,43
12,42,58,8,34
11,42,55,9,36
15,47,58,7,35
16,52,61,5,34
15,43,50,10,40
19,42,52,7,41
10,58,72,8,20
13,44,58,7,35
12,51,62,5,33
17,40,51,6,43
19,37,45,12,43
12,49,57,7,36
11,50,56,6,38
13,54,67,4,29
17,52,61,6,33
11,47,55,15,30
12,48,64,6,30
14,48,52,4,44
12,47,60,6,34
20,37,48,11,41
7,49,60,2,38
11,51,59,8,33
12,50,57,12,31
14,54,60,8,32
12,50,60,7,33
15,43,50,5,45
5,56,68,5,27
18,46,51,9,40
16,46,55,9,36
8,51,61,3,36
13,48,60,5,35
14,48,57,6,37
19,43,51,9,40
7,50,59,7,34
16,41,51,3,46
24,42,53,5,42
10,53,63,4,33
15,45,54,6,40
10,53,64,4,32
15,47,56,7,37
10,52,58,7,35
16,40,50,9,41
12,38,56,5,39
13,42,54,7,39
15,40,48,10,42
17,45,56,7,37
17,42,50,8,42
10,46,56,8,36
9,44,57,8,35
20,50,55,5,40
11,48,54,10,36
13,51,59,5,36
16,40,50,12,38
13,43,53,7,40
13,48,59,6,35
10,46,62,9,29
11,54,61,7,32
12,43,53,4,43
13,46,53,9,38
13,37,44,9,47
16,38,50,12,38
16,41,50,6,44
12,57,67,4,29
14,51,60,6,34
16,46,56,8,36
15,43,52,7,41
15,34,48,7,45
11,47,56,7,37
13,52,65,3,32
19,45,59,8,33
13,46,54,8,38
18,43,47,7,46
18,46,54,5,41
10,54,61,7,32
12,48,55,7,38
10,43,54,7,39
10,47,56,10,34
13,48,60,5,35
18,38,49,5,46
10,51,63,7,30
16,39,45,10,45
13,45,60,6,34
15,52,63,4,33
11,49,60,6,34
12,43,54,8,38
8,53,66,6,28
6,44,55,12,33
11,46,58,4,38
9,55,68,1,31
9,45,56,6,38
16,41,53,5,42
12,43,55,7,38
15,46,56,7,37
10,49,63,4,33
14,42,49,3,48
16,44,57,8,35
15,55,62,7,31
9,49,65,7,28
14,52,61,6,33
19,38,48,5,47
14,54,61,5,34
6,46,51,11,38
10,42,49,11,40
10,49,57,5,38
13,52,61,4,35
13,45,57,8,35
18,38,50,7,43
10,53,61,9,30
11,56,64,2,34
9,46,55,8,37
8,50,60,8,32
13,46,54,9,37
12,46,61,6,33
12,37,48,12,40
11,46,53,4,43
14,61,67,5,28
6,51,58,5,37
10,48,52,6,42
16,54,64,3,33
14,45,51,7,42
11,61,65,6,29
11,55,63,3,34
11,50,56,5,39
12,40,49,7,44
13,48,58,7,35
12,49,57,9,34
15,37,47,8,45
11,51,60,4,36
14,53,58,4,38
15,53,59,6,35
9,48,56,5,39
13,47,53,6,41
18,44,49,4,47
13,52,57,10,33
12,50,63,6,31
15,44,53,6,41
11,51,57,3,40
14,45,51,11,38
8,49,60,8,32
18,39,49,7,44
16,41,54,8,38
15,44,53,8,39
17,42,53,9,38
10,50,58,11,31
16,50,60,3,37
